id,type,parent_id,branch_level,translate_x,translate_y,translate_z,rotate_x,rotate_y,rotate_z,scale_x,scale_y,scale_z,color_r,color_g,color_b,color_a,geometry,hide,topo,ratio,ch_input_id
4835,5,4817,2,126.5189,0.0,12.3772,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4836,5,4817,2,127.4906,0.0,12.0797,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4837,5,4817,2,128.4623,0.0,25.4725,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4838,5,4817,2,129.434,0.0,15.0109,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4839,5,4817,2,130.4057,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4840,5,4817,2,131.3774,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4841,5,4817,2,132.3491,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4842,5,4817,2,133.3208,0.0,11.6533,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4843,5,4817,2,134.2925,0.0,10.8076,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4844,5,4817,2,135.2642,0.0,20.6447,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4845,5,4817,2,136.2359,0.0,13.3671,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4846,5,4817,2,137.2076,0.0,14.4675,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4847,5,4817,2,138.1793,0.0,17.5582,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4848,5,4817,2,139.151,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4849,5,4817,2,140.1227,0.0,14.678,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4850,5,4817,2,141.0944,0.0,10.4383,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4851,5,4817,2,142.0661,0.0,8.1184,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4852,5,4817,2,143.0378,0.0,11.5057,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4853,5,4817,2,144.0095,0.0,10.0416,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4854,5,4817,2,144.9812,0.0,10.8931,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4855,5,4817,2,145.9529,0.0,11.344,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4856,5,4817,2,146.9246,0.0,11.4204,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4857,5,4817,2,147.8963,0.0,14.0564,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4858,5,4817,2,148.868,0.0,9.8395,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4859,5,4817,2,149.8397,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4860,5,4817,2,150.8114,0.0,13.2256,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4861,5,4817,2,151.7831,0.0,17.3734,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4862,5,4817,2,152.7548,0.0,16.0894,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4863,5,4817,2,153.7265,0.0,10.2659,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4864,5,4817,2,154.6982,0.0,9.5585,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4865,5,4817,2,155.6699,0.0,13.3276,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4866,5,4817,2,156.6416,0.0,10.5882,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4867,5,4817,2,157.6133,0.0,10.1715,0.0,0.0,0.0,0.6,0.6,0.6,60,115,242,255,22,0,0,0.04,0
4927,5,4705,1,110.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,255,255,255,255,11,0,0,0.1,134
4945,5,0,0,79.8449,71.7221,21.6471,0.0,0.0,0.0,4.0,4.0,4.0,60,90,242,255,16,0,0,0.1,141
4955,5,0,0,220.0,560.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60,90,242,255,16,0,0,0.1,0
4956,5,4955,1,-10.0,-4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,60,90,242,255,1,0,0,0.1,0
4957,5,4955,1,-10.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,60,90,242,255,1,0,0,0.1,0
4958,5,4955,1,-10.0,4.0,0.0,0.0,0.0,0.0,2.9675000000000002,2.9675000000000002,2.9675000000000002,60,90,242,255,1,0,0,0.1,0
4965,5,4955,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60,90,242,255,22,0,16,0.4,0
4966,5,4965,2,0.0,0.0,0.0691,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4967,5,4965,2,0.98,0.0,1.1369,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4968,5,4965,2,1.9599,0.0,2.6789,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4969,5,4965,2,2.9399,0.0,4.0548,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4970,5,4965,2,3.9198,0.0,5.5301,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4971,5,4965,2,4.8998,0.0,7.7452,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4972,5,4965,2,5.8798,0.0,9.5807,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4973,5,4965,2,6.8597,0.0,11.8135,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4974,5,4965,2,7.8397,0.0,12.6775,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4975,5,4965,2,8.8197,0.0,14.4671,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4976,5,4965,2,9.7996,0.0,16.3588,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4977,5,4965,2,10.7796,0.0,18.0297,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4978,5,4965,2,11.7595,0.0,18.9644,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4979,5,4965,2,12.7395,0.0,18.8494,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4980,5,4965,2,13.7195,0.0,18.2943,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4981,5,4965,2,14.6994,0.0,19.0738,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4982,5,4965,2,15.6794,0.0,20.5241,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4983,5,4965,2,16.6594,0.0,20.7331,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4984,5,4965,2,17.6393,0.0,22.4339,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4985,5,4965,2,18.6193,0.0,23.9557,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4986,5,4965,2,19.5992,0.0,25.0012,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4987,5,4965,2,20.5792,0.0,25.5018,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4988,5,4965,2,21.5592,0.0,27.2745,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4989,5,4965,2,22.5391,0.0,29.2071,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4990,5,4965,2,23.5191,0.0,29.4487,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4991,5,4965,2,24.499,0.0,29.6064,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4992,5,4965,2,25.479,0.0,29.6282,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4993,5,4965,2,26.459,0.0,29.585,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4994,5,4965,2,27.4389,0.0,29.5937,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4995,5,4965,2,28.4189,0.0,29.6067,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4996,5,4965,2,29.3989,0.0,29.5611,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4997,5,4965,2,30.3788,0.0,27.0607,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4998,5,4965,2,31.3588,0.0,24.2497,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
4999,5,4965,2,32.3387,0.0,21.6257,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5000,5,4965,2,33.3187,0.0,20.5454,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5001,5,4965,2,34.2987,0.0,18.1354,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5002,5,4965,2,35.2786,0.0,18.4104,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5003,5,4965,2,36.2586,0.0,18.9062,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5004,5,4965,2,37.2385,0.0,16.9331,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5005,5,4965,2,38.2185,0.0,15.0094,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5006,5,4965,2,39.1985,0.0,13.4203,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5007,5,4965,2,40.1784,0.0,11.9662,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5008,5,4965,2,41.1584,0.0,11.452,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5009,5,4965,2,42.1384,0.0,9.3073,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5010,5,4965,2,43.1183,0.0,7.2317,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5011,5,4965,2,44.0983,0.0,4.7355,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5012,5,4965,2,45.0782,0.0,3.2436,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5013,5,4965,2,46.0582,0.0,1.3182,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5014,5,4965,2,47.0382,0.0,0.1694,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5015,5,4965,2,48.0181,0.0,0.6045,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5175,5,4955,1,0.0,0.0,0.0691,0.0,0.0,0.0,1.0,1.0,1.0,255,255,255,255,11,0,0,0.1,142
5016,5,4955,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60,90,242,255,22,0,16,0.4,0
5017,5,5016,2,55.0,0.0,7.9518,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5018,5,5016,2,55.98,0.0,11.5663,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5019,5,5016,2,56.9599,0.0,18.0984,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5020,5,5016,2,57.9399,0.0,14.8174,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5021,5,5016,2,58.9198,0.0,16.2607,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5022,5,5016,2,59.8998,0.0,21.5386,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5023,5,5016,2,60.8798,0.0,25.3012,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5024,5,5016,2,61.8597,0.0,20.8963,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5025,5,5016,2,62.8397,0.0,17.7108,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5026,5,5016,2,63.8197,0.0,19.5181,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5027,5,5016,2,64.7996,0.0,19.6662,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5028,5,5016,2,65.7796,0.0,19.4698,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5029,5,5016,2,66.7595,0.0,10.9217,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5030,5,5016,2,67.7395,0.0,12.0605,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5031,5,5016,2,68.7195,0.0,14.0527,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5032,5,5016,2,69.6994,0.0,17.7108,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5033,5,5016,2,70.6794,0.0,17.3494,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5034,5,5016,2,71.6594,0.0,11.9843,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5035,5,5016,2,72.6393,0.0,18.4337,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5036,5,5016,2,73.6193,0.0,21.3253,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5037,5,5016,2,74.5992,0.0,16.2537,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5038,5,5016,2,75.5792,0.0,12.6506,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5039,5,5016,2,76.5592,0.0,21.0728,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5040,5,5016,2,77.5391,0.0,24.5756,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5041,5,5016,2,78.5191,0.0,13.2344,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5042,5,5016,2,79.499,0.0,12.9894,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5043,5,5016,2,80.479,0.0,11.9277,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5044,5,5016,2,81.459,0.0,14.4601,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5045,5,5016,2,82.4389,0.0,11.5452,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5046,5,5016,2,83.4189,0.0,9.759,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5047,5,5016,2,84.3989,0.0,12.9821,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5048,5,5016,2,85.3788,0.0,12.806,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5049,5,5016,2,86.3588,0.0,11.9277,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5050,5,5016,2,87.3387,0.0,11.9277,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5051,5,5016,2,88.3187,0.0,11.9277,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5052,5,5016,2,89.2987,0.0,11.9277,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5053,5,5016,2,90.2786,0.0,20.6024,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5054,5,5016,2,91.2586,0.0,20.6024,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5055,5,5016,2,92.2385,0.0,12.9553,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5056,5,5016,2,93.2185,0.0,11.9277,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5057,5,5016,2,94.1985,0.0,10.1952,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5058,5,5016,2,95.1784,0.0,15.2557,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5059,5,5016,2,96.1584,0.0,11.5663,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5060,5,5016,2,97.1384,0.0,13.7349,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5061,5,5016,2,98.1183,0.0,13.7349,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5062,5,5016,2,99.0983,0.0,13.7349,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5063,5,5016,2,100.0782,0.0,14.8193,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5064,5,5016,2,101.0582,0.0,14.6304,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5065,5,5016,2,102.0382,0.0,10.8434,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5066,5,5016,2,103.0181,0.0,15.9036,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5176,5,4955,1,55.0,0.0,7.9518,0.0,0.0,0.0,1.0,1.0,1.0,255,255,255,255,11,0,0,0.1,143
5067,5,4955,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60,90,242,255,22,0,16,0.4,0
5068,5,5067,2,110.0,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5069,5,5067,2,110.98,0.0,11.2299,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5070,5,5067,2,111.9599,0.0,16.5925,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5071,5,5067,2,112.9399,0.0,15.2218,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5072,5,5067,2,113.9198,0.0,11.69,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5073,5,5067,2,114.8998,0.0,12.2163,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5074,5,5067,2,115.8798,0.0,12.4651,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5075,5,5067,2,116.8597,0.0,15.595,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5076,5,5067,2,117.8397,0.0,18.3642,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5077,5,5067,2,118.8197,0.0,16.8738,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5078,5,5067,2,119.7996,0.0,18.7219,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5079,5,5067,2,120.7796,0.0,22.7995,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5080,5,5067,2,121.7595,0.0,29.4125,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5081,5,5067,2,122.7395,0.0,10.5483,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5082,5,5067,2,123.7195,0.0,6.9521,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5083,5,5067,2,124.6994,0.0,14.4981,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5084,5,5067,2,125.6794,0.0,12.4133,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5085,5,5067,2,126.6594,0.0,15.3672,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5086,5,5067,2,127.6393,0.0,14.6836,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5087,5,5067,2,128.6193,0.0,18.6632,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5088,5,5067,2,129.5992,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5089,5,5067,2,130.5792,0.0,12.6904,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5090,5,5067,2,131.5592,0.0,14.3993,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5091,5,5067,2,132.5391,0.0,26.5984,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5092,5,5067,2,133.5191,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5093,5,5067,2,134.499,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5094,5,5067,2,135.479,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5095,5,5067,2,136.459,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5096,5,5067,2,137.4389,0.0,18.0968,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5097,5,5067,2,138.4189,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5098,5,5067,2,139.3989,0.0,24.608,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5099,5,5067,2,140.3788,0.0,11.0423,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5100,5,5067,2,141.3588,0.0,14.214,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5101,5,5067,2,142.3387,0.0,12.7877,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5102,5,5067,2,143.3187,0.0,8.0358,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5103,5,5067,2,144.2987,0.0,21.6486,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5104,5,5067,2,145.2786,0.0,10.3368,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5105,5,5067,2,146.2586,0.0,10.5167,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5106,5,5067,2,147.2385,0.0,14.0678,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5107,5,5067,2,148.2185,0.0,9.527,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5108,5,5067,2,149.1985,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5109,5,5067,2,150.1784,0.0,15.2523,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5110,5,5067,2,151.1584,0.0,16.0717,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5111,5,5067,2,152.1384,0.0,11.071,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5112,5,5067,2,153.1183,0.0,17.4393,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5113,5,5067,2,154.0983,0.0,10.4348,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5114,5,5067,2,155.0782,0.0,8.0604,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5115,5,5067,2,156.0582,0.0,27.2005,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5116,5,5067,2,157.0382,0.0,9.2458,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5117,5,5067,2,158.0181,0.0,30.0,0.0,0.0,0.0,0.6,0.6,0.6,60,90,242,255,22,0,0,0.04,0
5177,5,4955,1,110.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,255,255,255,255,11,0,0,0.1,144
5195,5,0,0,79.9125,71.7815,21.6471,0.0,0.0,0.0,4.0,4.0,4.0,60,66,242,255,16,0,0,0.1,151
5205,5,0,0,220.0,600.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60,66,242,255,16,0,0,0.1,0
5206,5,5205,1,-10.0,-4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,60,66,242,255,1,0,0,0.1,0
5207,5,5205,1,-10.0,0.0,0.0,0.0,0.0,0.0,2.925,2.925,2.925,60,66,242,255,1,0,0,0.1,0
5208,5,5205,1,-10.0,4.0,0.0,0.0,0.0,0.0,2.4375,2.4375,2.4375,60,66,242,255,1,0,0,0.1,0
5215,5,5205,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60,66,242,255,22,0,16,0.4,0
5216,5,5215,2,0.0,0.0,0.095,0.0,0.0,0.0,0.6,0.6,0.6,60,66,242,255,22,0,0,0.04,0
5217,5,5215,2,0.9834,0.0,0.9575,0.0,0.0,0.0,0.6,0.6,0.6,60,66,242,255,22,0,0,0.04,0
5218,5,5215,2,1.9668,0.0,2.277,0.0,0.0,0.0,0.6,0.6,0.6,60,66,242,255,22,0,0,0.04,0
5219,5,5215,2,2.9502,0.0,3.2865,0.0,0.0,0.0,0.6,0.6,0.6,60,66,242,255,22,0,0,0.04,0
